url,text_english,is_industrial
https://france3-regions.francetvinfo.fr/hauts-de-france/somme/privee-commerce-commune-saint-quentin-motte-met-place-depot-vente-produits-frais-1908718.html,"b'Deprived of commerce, the municipality of Saint-Quentin-la-Motte has set up a warehouse for sale of fresh produce Since 2018, the 1300 inhabitants of the village of Saint-Quentin-la-Motte in the Somme have been deprived of local shops. To cope with this, the town hall has set up a consignment store where customers can order and easily collect their fresh products: cheese, jam, cold meats, salmon ... This year for the holidays, the inhabitants of Saint-Quentin -la-Motte in the Somme can buy their fresh products directly in a small town hall made available by the town hall. The principle is simple: via social networks, residents have access to the list of partner merchants. They can thus place an order at the beginning of the week and are delivered to the consignment store on Wednesday and from January, on Thursday. ""Me who am always in a hurry, it is the ideal"", testifies a resident. For two years, no local shops have been present in the town. The inhabitants are therefore obliged to go to the surrounding towns to do their shopping. To be able to revitalize commercial activity, the town hall therefore initially set up this local service. ""It accelerated after the first confinement, we felt a need of the population to order, to have fresh quality products,"" explains S\xe9verine Vorreitre, first deputy mayor.\n\r\nLast November, the town hall then contacted the traders who had offered deliveries during the confinement and others who had already worked within the town. Naturally, they came up with the idea of a small commercial beehive, a deposit-sale system that would allow them not to waste too much time, she continues. For the moment, five businesses are participating in the operation. Among them, the Priscilla Niquet cheese dairy located in Eu. It received the orders at the start of the week and organized itself to ensure delivery to Saint-Quentin-la-Motte. ""It is a pleasure to be approached, that people can come through us, it also makes us known,"" she says. On Wednesday 23 December, for the launch of the operation, 11 orders were placed. The mayor of the village, Raynald Boulenger, hopes that the project will gain momentum. ""We will do a review with the traders concerned after the holidays, but we hope that it will really work."" In any case, this is the wish of the inhabitants encountered. The objective for the municipality is now to develop this commercial beehive and why not push new businesses to settle in the village. '",False
https://france3-regions.francetvinfo.fr/bretagne/brexit-accord-est-conclu-quel-sort-reserve-t-il-peche-qu-pensent-responsables-bretons-1908782.html,"b'Brexit: the deal is done. What fate does it reserve for fishing? What do Breton officials think After ten months of tough negotiations between Brussels and London, an agreement was signed. Fishing was the final sticking point in the discussions. So what is the nature of the negotiated compromise, what do those concerned think? In recent days, the teams of negotiators led by David Frost for London and Michel Barnier for Brussels, have been fighting only for the issue of access for European fishermen to British waters. Fishing represents only a tiny part of the British economy, but the issue serves as a symbol of sovereignty for Boris Johnson.Highly dependent on British waters, fishermen in several European states could not accept losing their quotas. allocated historically. These fish-bearing waters represent 30% of the turnover of French fishermen. Lorient, Boulogne-sur-Mer, and Le Guilvinec are the most affected. Around 100 Breton offshore vessels have adapted their investments to fishing methods for fish species taken from British waters, with negotiations focused on sharing the some 650 million euros of products caught each year by the EU in British waters and the length of the adaptation period for European fishermen According to AFP, citing European and British sources: the European Union will transfer to the United Kingdom 25% of the value of the products caught in British waters by European fleets, at the end of a transition period running until June 2026, as part of the post-Brexit agreement.\r\nThis reduction in catches, estimated in value and not in tonnage, would be gradual and would ultimately represent 8% to 10% loss of turnover for French fishing.\n\r\nIn addition, still according to the agreement announced on Thursday, EU fishermen will maintain guaranteed access until June 2026 to areas located within 6 to 12 nautical miles off the British coast (territorial waters) where they were going. traditionally.\n\nDuring the transition, ""this access will remain as it is today. Afterwards, it will be subject to annual discussions,"" explained a European official. Finally, after this period of five and a half years, the access of European fishermen will be renegotiated every year, according to a UK government document summarizing the deal. In practice, the agreement ""allows a considerable increase on the part of British fishermen, equivalent to 25% of the value of European catches in British waters,"" says the Downing Street document.\r\n""We can only be relieved and I would like to underline the work of the EU with Michel Barnier. [...] I confirm that France has maintained its rank as a maritime nation on fishery resources. The Minister of the Sea and the government have worked to make this agreement as practicable as possible. It remains to be seen in detail [...] when the Minister or the President of the Republic will speak on the subject ""The president of the Brittany Region, said reassured by this agreement which preserves the interests of Breton fishermen even if it remains cautious. ""It seems that the interests of fishing are preserved, it seems that we have been agreed with a Europe which protects us and which keeps in mind this major activity for Brittany which is fishing."" For him, the agreement allows above all for Breton fishermen to continue fishing on January 2, with fishing quotas slightly reduced compared to those which exist today. But according to the first feedback he has from the Breton fishing world, these are demanding levels that are completely compatible with our activity. Lo\xefg Chesnais-Girard mentions the drop of 25% in fishing in the British waters across the European Union gradually until 2026: a drop that could translate into a figure of minus 8% for France over the coming years. An impact therefore much smaller than if there had been no no-deal. The president of the Regional Council added that he would study the exact terms of the agreement reached.\n\nThis text also concerns other sectors linked to British imports and exports in the Brittany region. He added that he also raised the Brittany Ferries situation with the Prime Minister in a telephone interview on Thursday.\n\r\nThe European Union will be alongside European fishermen to support them Michel Barnier, European negotiator For Michel Barnier, the agreement ensures ""a basis of reciprocal access to water and resources, with a new distribution of quotas and fishing opportunities (... ) This agreement will require efforts, I know, but the EU will be present alongside European fishermen to support them, this is our commitment '",False
https://france3-regions.francetvinfo.fr/bretagne/ille-et-vilaine/rennes/noel-rennes-maraude-jeunes-rechauffe-coeur-1908792.html,"b'Christmas in Rennes: the marauding of young people warms the heart On this New Year\'s Eve, about twenty young people met in the city center of Rennes to bring a hot meal, clothes and hygiene products to the homeless. shelter. A great lesson in good manners! Their names are Nour, Soumiya, Mouna, Yasmine, Gormacq, Akele, Salima or Samy Most of them are between 15 and 22 years old. And on Christmas Eve, they dedicate time to others, to those who are less fortunate than them.\n\r\nThis evening, like other evenings, they walk the streets of downtown Rennes to meet the homeless. Gormacq, from the top of his 2 meters (2.01m to be exact) pushes the cart filled with trays of hot cousous. The others carry bags full of clothes or hygiene products. ""For me, it doesn\'t matter whether it is Christmas or not, explains Elhoucin, I wanted to give time. We are not going to wait for everything to come from others."" Elhoucin has already offered donations, but this time he came with Yasmine, his 17-year-old daughter to participate in the marauding. For them, this is a first.\n\r\nOthers are regulars, like Ami. This Ivorian student is on her third cast: ""The first time, I felt a lot of emotion. I understood how lucky I am to have a home and the minimum to live."" Marauding of December 24, 2020 @ france3Bretagne (1/2) pic.twitter.com/C7QLCGKmEc All have responded to the call on the social networks of three Rennes associations: YeLinHan (which means \'succeed where no one expects it\' in Fon, language of Benin), Avenir and RennEspoir. About ten families cooked couscous, others donated clothes or donated money to the online jackpots of these associations. ""It\'s good to see the world"", smiles Philippe while the volunteers offer him a hot meal and clothes. Elodie, volunteer, takes the opportunity to remind him of his rights to CMU (universal health coverage) and urge him to take the necessary steps. Further on, Place Charles de Gaulle, it is an Eritrean refugee, who is delighted with the jacket offered to him. ""With the Covid, the homeless are even more isolated, analyzes Salima, the young president of RennEspoir. First there was the confinement and then now people avoid coming to them for fear of the virus."" Akele, at the head of YeLinHan, takes advantage of these meetings with totally deprived people to teach values to young volunteers. ""This action is a tribute to parents, to those who get up at 5 am so that you have the essentials for a living."" And to point out to them how some material requirements can be moved on their part. '",False
https://france3-regions.francetvinfo.fr/auvergne-rhone-alpes/puy-de-dome/puy-dome-casino-saint-nectaire-liquidation-judiciaire-1907554.html,"b'Puy-de-D\xf4me: the casino of Saint-Nectaire in compulsory liquidation Already in financial difficulty before the health crisis, the casino in the municipality of Saint-Nectaire in Puy-de-D\xf4me is at a standstill. The Clermont-Ferrand commercial court confirmed, on December 10, the judicial liquidation. The municipality is looking for a buyer and it is with a tight throat that he comes back here. In the Puy-de-D\xf4me, the general manager can no longer enter the Saint-Nectaire casino. The keys have just been seized from him. The establishment, which has 15 employees, is in compulsory liquidation. St\xe9phane Garriguenc, general manager of the Saint-Nectaire casino, said: Last year, in November, we were placed in receivership to give us some breathing space. It might have worked if we hadn\'t had this COVID crisis. It caused us to lose a lot of numbers over 5 months of the year. It was impossible for SAS Casino de Saint-Nectaire, manager of the establishment, to raise the bar. Over the years, customers have deserted the 50 slot machines, the blackjack table, the performance hall and the restaurant. After the closure of the thermal baths, the casino is threatened: a new hardship for traders. Muriel Tual, manager of a bar-brasserie, explains: ""One less business always means fewer people will pass through the town. They came to the country especially to play. The nearest casino is still a little further away. You have to go up to Mont-Dore or La Bourboule . Candy Sandron, manager of a bakery and pastry shop, emphasizes: People who went to the casino sometimes came to have a little pastry with us, a little coffee, a little tea. These people will no longer be available. Between the revenue from the games and the rent received, the municipality also loses an envelope of 100,000 euros per year, or 10% of its operating budget. The mayor had taken the lead and had already contacted possible buyers. Alphonse Bellonte, mayor (PS) of Saint-Nectaire, affirms: We had telephone conversations and on site with 5 or 6 potential buyers. They were rather waiting for the compulsory liquidation of the SAS . With the judicial liquidation now in place, these companies will be able to make takeover offers. '",False
https://france3-regions.francetvinfo.fr/provence-alpes-cote-d-azur/alpes-maritimes/noel-rencontre-artisans-antibes-grasse-nice-qui-ont-attrape-virus-du-chocolat-1906896.html,"b'Christmas: meeting with artisans from Antibes, Grasse and Nice who caught the chocolate ""virus"" In Nice, Grasse, Antibes, we followed four chocolatiers in their preparations for the end of year celebrations. Between uncertainty and the stress of Covid, these passionate artisans have kept their chocolate virus intact. Maison Auer has been an institution in Nice since 1820! The facade proudly displays this date in golden letters. An unchanged decor, in which one can easily imagine the elegant ladies of the time having tea. Vestiges of the past, the letters announcing the tea room at the back of the shop. Refrigerated display cases have replaced it. In the past, there was no need to store the chocolates: they were made within the hour, ""on demand,"" says one of the sales staff. They were simply stored in a small wooden dresser with multiple drawers. Here, the tradition is respected for the recipe for candied fruits but also for almonds and chocolate hazelnuts. The carefully selected hazelnuts take a bath for several hours in a copper cauldron, they are gradually covered with chocolate. Thierry Auer says he adds little sugar and fat. Among the Auer, it is the fifth of the name, we like to cultivate the tradition of the old-fashioned chocolatier-confectioner. Lake is a story of family and passion for chocolate. Pascal Lac needed a large laboratory to supply his five shops located in Nice, Cap 3000 and at the airport. The epidemic has closed two of them, the others are idling. A post shared by P\xe2tisserie LAC (@patisserielac ) His son Julien, who joined the company after studying management and marketing, manages the orders taken on the website, he takes care of digitization and logistics. ""He fell in Lac"", as obvious. This chocolate factory would have undoubtedly pleased the British writer, Roald Dahl. An old shed in La Trinit\xe9 serves as a laboratory for making chocolates in all its forms: orangettes, truffles, Christmas trees hand-set with almonds, pistachios, figs, hazelnuts and walnuts. the smell of chocolate that permeates everywhere but at the time of roasting almonds ... they take over! The employees, dressed in an apron and masked, Covid obliges, go from making dark chocolate log bases to making praline.Here, this sweet dough comes in large: 14 kilos of hazelnuts for a third of chocolate . A ribbon of several meters is spread over the long marble slab. The homemade praline? A sure bet that will be used to garnish Christmas chocolates.For lovers of fine dark chocolate: the bars made from cocoa from Vietnam, Madagascar, South America, allow you to travel ... while staying on your sofa! Lilian Bonnefoi\'s pastry-chocolate factory in Antibes, the hardest part is choosing! Wise Santa Claus in milk chocolate, big red spheres filled with sweets, little reindeer from Lapland ... or just the homemade spread? It has become a must declined by all the great chocolate makers.A publication shared by Lilian Bonnefoi (@lilianbonnefoipatisserie) The chef has managed to find the right texture, the right temperature and the right pause time to obtain a homemade spread without adding additives.Despite this period of crisis, he plans the same amount of cakes and chocolates. Even if his tea room is closed in the old Antibes district, place du Safranier. But also at the Hotel du Cap in Antibes where he also delights gourmets. Its employees try out new recipes. The ballotins are wrapped in turn in the living room, which is normally taken over at lunchtime by connoisseurs or lucky tourists. To alleviate anxiety and uncertainty, it continues to create and to invent new subjects for Christmas and new flavors. His latest creation? Chocolates with a verbena ganache. They are the successors of fresh mint chocolates, new sweets that will take off at the chocolate fair in Tokyo next January. A show where all the great French chocolatiers are usually present, but this time, because of the virus, the show will be virtual. The smell of beans is spreading everywhere in the old streets of Grasse. The smell of burnt mushroom, the sign that a cocoa roasting is underway at the Duplanteur house. Dominique Flavio set himself a challenge: to become a roaster-chocolate maker. Successful bet, since 2015, he has been working cocoa from the bean to the shelf.From his professional experience in Africa, he has reported valuable contacts with cocoa bean producers. And the desire to explore the unsuspected and delicate flavors of cocoa grown all over the world: Vietnam, South America '",False
https://france3-regions.francetvinfo.fr/bourgogne-franche-comte/haut-doubs-haut-jura-neige-est-tombee-tombe-encore-1908808.html,"b'Haut-Doubs and Haut-Jura: the snow has fallen and is still falling! The lucky ones! Some residents of Franche-Comt\xe9 woke up this Christmas morning with snow ... The magic of Christmas, cross-country skiing and snowmen version! It is Haut-Doubs and Haut-Jura which are completely white today! And it falls again ... like a gift! The lucky ones: by opening one eye and the shutters, they were able to see magnificent snow landscapes on Christmas morning! An enchantment, snow as a gift from Santa Claus ... enough to see the traces of the sleigh pulled by the reindeer ... yes, yes! The M\xe9t\xe9o Franc-Comtoise website had announced it: snow was forecast for tonight from December 24 to 25 but not throughout the region. Just for the reliefs, Haut-Doubs and Haut-Jura. On this map, the rain / snow limit was clearly defined: Information taken, just a little powder on the Malbuisson side, near Pontarlier: ""Only 5 centimeters but the lake is very, very pretty"" told me a lady of a hotel-restaurant which was already working early this morning ... We are not going to stir the knife in the wound but, the ski lifts being closed due to Covid, Nordic skiing remains. The snow seems sufficient to go for a cross-country ski tour, snowshoe or even on foot! To get some fresh air and enjoy the landscapes. And last info: the snow started falling again in large flakes in the middle of the morning! The proof in pictures: On the other hand, on the Haut-Jura side, the snow depth is much more important. Always on the same site, M\xe9t\xe9o Franc-Comtoise, or Communaut\xe9 M\xe9t\xe9o Franc-Comtoise, look at some images that residents wanted to share with us. Come on, for those who, like the Bisontins or those who live in the plains, are not so lucky that the weather fits perfectly with the news of the day, here are some pictures: '",False
https://france3-regions.francetvinfo.fr/bourgogne-franche-comte/nievre/nevers/nievre-port-du-masque-est-obligatoire-8-communes-1899770.html,"b'Ni\xe8vre: wearing a mask is compulsory in 8 municipalities The Prefecture of Ni\xe8vre has decided to make wearing a mask compulsory in the streets of 8 municipalities, from Saturday 28 November. A measure that accompanies the reopening of shops. '",False
https://france3-regions.francetvinfo.fr/bourgogne-franche-comte/confinement-bourgogne-producteurs-partages-recours-aux-circuits-courts-1891442.html,"b""Containment: In Burgundy, producers divided on the use of short circuits The COVID-19 coronavirus epidemic has changed the way of shopping. During confinement, farm sales and the use of short circuits exploded in Burgundy. Did good consumer habits last until the fall? Producers are divided. We continue to diversify markets with online sales, school canteens, and fortunately, because this compensates for the losses linked to the closure of restaurants Alexandre Cauchy, market gardener in Sa\xf4ne-et-Loire If the confinement is prolonged and qu 'there are no Christmas celebrations, family celebrations, which also means less sales on the markets. Alexandre Cauchy, market gardener. We will try to organize a Christmas market in the bedroom in mid-December. agriculture in solidarity with all these markets which cancel each other out. Alice Demolder, chamber of agriculture of Yonne. """,False
https://france3-regions.francetvinfo.fr/corse/plan-national-montagne-quelle-place-corse-1908770.html,"b'National Mountain Plan: what place for Corsica As part of the construction of the National Mountain Plan, the territories have until January 15 to submit their proposals. The Corsican massif sees it as an opportunity to strengthen its regional plan and relaunch several issues, including the development of the train. Last October in Corte, the National Association of Elected Mountain People (ANEM) met in congress. During a brief speech by videoconference, Prime Minister Jean Castex announced the creation of a National Mountain Plan. The development of this plan should then leave the spotlight to consultation and the participation of stakeholders. all the massifs of France. This construction phase is now active since the proposals of the different mountain territories are expected by Matignon before January 15. The Corsican mountain intends to take advantage of this vast system. The massif committee dealt with the subject at its last meeting. For its president Jean-F\xe9lix Acquaviva, also deputy for the second constituency of Haute-Corse, Corsica ""is in a position to make strong proposals"". For the time being, however, mountain elected officials have no assurance as to the final selection of projects and the overall budget allocated to the system. After the date for submission of proposals on December 15, a phase of negotiations will begin with the government and in particular its Secretary of State for Rurality, Jo\xebl Giraud. For Jean-F\xe9lix Acquaviva, the projects are at two levels: ""the strengthening of existing public policies and the implementation of new structuring projects"". , the development of the train. A real issue of ""internal and clean mobility"", the massif committee wants to make it a tool for opening up the interior. Investments are being considered at all levels: renewal of the fleet, renovation of the network and creation of new lines. Rail would also make the island a ""pilot territory for ecological transition"" according to Jean-F\xe9lix Acquaviva. Sustainable tourism is also a priority. Several files should appear in the proposals of the elected officials of Corsican mountain. These are the projects of the paesolu d\'Aitone, the castle of Quenza and the Strada Paolina (connection of several sites around the history of Pasquale Paoli) .Finally, the development of renewable energies, in particular solar and solar energy. hydraulic, will be part of the proposals on the government\'s table. The challenge here is to create jobs in the interior while participating in the energy transition. All these themes will be discussed at a meeting of the massif committee scheduled for around January 8. It will then be a question of finalizing the proposals that will be formulated to the government, then opening a new page of negotiations in this period of constrained public finances. '",False
https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/haute-vienne/haute-vienne-projet-du-parc-theme-musical-melofolia-tient-cadence-1907496.html,"b'Haute-Vienne: the project of the M\xe9lofolia musical theme park keeps up the pace Friday, December 18, 2020, the Community of Municipality of the Pays de Saint-Yrieix voted to extend the sale offer for the Ch\xe2teau and Domaine de Chauffaille in Coussac Bonneval until June 2022. Initiated more than 5 years ago, the controversial project has not finished talking. The M\xe9lofolia musical theme park project has not had its last word. On Friday, December 18, 2020, the Municipality of the Pays de Saint-Yrieix voted to extend the offer to sell the ch\xe2teau and domaine de Chauffaille, in Coussac-Bonneval, until June 2022. this theme park is a chance for employment and the economy of the country of Saint-Yrieix, ""there is no park on this theme in the world, which is surprising. I have every confidence, it will be Very innovative, this park will be geared towards new technologies. ""Its inauguration, initially scheduled for June 2020, has been delayed. The issue was an outcry that did not prevent the case from moving forward. Critics denounce a lack of consultation, they see it as a disproportionate project, ""from another time"", ""here, we must focus on green tourism rather than concrete projects and land grabbing."" On May 18, 2019, opponents announced three days of fasting and a protest march against the M\xe9lofolia project. This crazy idea born five years ago is that of Didier Hodiamont, a former Belgian entrepreneur, ""the principle of park is to experience music and vibrate inside giant instruments he confided to the beginnings of the project. In total: 400,000 visitors planned on 26 of the 141 hectares of the park of Chauffaille, commune of Coussac-Bonneval. At the time, the project was well put together. 35 attractions were planned and 3 giant instruments (a piano, a drum and a violin) were to be erected within the park. The project leader was to raise 35 to 40 million of private capital and already at that moment Didier Hodiamont was optimistic "" there are enough examples around us that are not particularly well located, such as the Puy du Fou and which are successful . In 2020, it is just as important with additional arguments, ""we have all the elements to work on a definitive implementation"" he confides. '",False
https://france3-regions.francetvinfo.fr/auvergne-rhone-alpes/allier/allier-projet-6-eoliennes-hautes-240-metres-fait-polemique-1908710.html,"b'Allier: a project of 6 wind turbines 240 meters high is controversial In Bransat and Laf\xe9line in Allier, a project to install 6 wind turbines 240 meters high is being studied. Many opponents have come forward. The Prefect of the Allier will have to decide next spring. They are higher than the Montparnasse Tower: the highest wind turbines in France and almost in Europe could soon emerge from the lands of Bourbonnais. At Bransat and Laf\xe9line, this project is under study. A public inquiry started on December 11 and is due to end in mid-January. But the project led by the ABO Wind company raises many concerns. Anne de Bony, lawyer, is inexhaustible on the file. It is directly affected by the location of the wind turbines: ""I own a house 700 meters from the project. I am opposed to this project not because I don\'t like wind turbines, that\'s not the reason, it doesn\'t make sense. I think this project will not bring green energy. The purpose of wind turbines is to decarbonise. However, we are in a very little windy area. Since there is not enough wind, they are forced to put wind turbines 241 meters high for this to work. This is already a first aberration. We can install wind turbines but destroy a landscape, an abundant fauna seems to me illusory. I find that quite unacceptable. ""The lawyer continues:"" We are in the midst of migrating birds, common cranes. They are very sensitive to vibrations, and they will throw themselves into the blades. It is a protected species. We also have royal kites around our home. It is also a protected species, including at European level. There are probably places where you can do things with more discernment. In Bransat there are also 17 species of bats. They are also threatened . These huge wind turbines will impact farming. Around the project there are meadows. There is a stall 600 meters away. It is known that cows abort or no longer produce milk near wind turbines. I am afraid for these farmers who will lose everything, says Anne de Bony. She also points to the danger posed by proximity to a gas pipeline. Finally, she adds: The wind turbines are so big that they will have to dig and put 9,000 tons of reinforced concrete, concrete and jail, to seal the wind turbine. It pollutes the earth. Wind turbines are obviously not going to work a lot, maybe 20%. Its ridiculous after all. Anne de Bony is hoping for an extension of the public inquiry by a week or 15 days. The investigating commissioners will issue a report and give a favorable or unfavorable opinion. The last word will go to the Prefect of Allier, no doubt in the spring. Bransat is one of the wine-growing municipalities of the AOC Saint-Pour\xe7ain appellation. Fabien Malavaud is president of the conservatory of old grape varieties but also a technician of the winegrowers\' union. He explains: The AOC has taken a stand against the project, especially in relation to wine tourism. We care about our hedged landscapes and we rely on them to develop tourism. We are a small appellation that deserves to be known. Planting 6 wind turbines 240 meters high is really shooting yourself in the foot. It is a disproportionate project in the heart of the vineyard "". He said: On Monday, December 14, the board of directors of the Saint-Pour\xe7ain winegrowers\' union voted and issued an unfavorable opinion on the project. The union represents 39 cooperative members and 20 cellars. Would we put these wind turbines in Versailles, in Chambord? Another fervent opponent of the project, Eric Beaumont, representative of the SPPEF (Society for the Protection of Landscapes and Aesthetics of France). He says: ""I have dedicated my life to heritage and I am outraged by the coming massacre of the landscapes: potentially, there are 100 buildings affected. This is unheard of in France. The wind turbines will be 240 meters high. The measuring mast, which was 125 meters, was visible for 25 km around. Not content with being one of the least windy departments in France, it is also one of the richest in France: it is the second richest in listed and registered buildings. This is linked to the presence of the Bourbons. It is the richest department in France in Romanesque churches. Would we put these wind turbines in Versailles, in Chambord? Its monstrous . Eric Beaumont wrote to the Minister of Culture to challenge him. Jean-Michel Desmon, leader of the Cesset Nature et Patrimoine association does not hide his anger either, at the excessiveness of the project. Common sense in the peasantry Faced with these outcry, Sylvain Petitjean, mayor (SE) de Bransat, is campaigning for the installation of these wind turbines. He affirms: ""The arguments of the anti-wind turbines are more than questionable, false and fallacious, '",False
https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/vienne/poitiers/vouille-riverains-se-mobilisent-retrait-antenne-free-installee-moins-150-metres-habitations-1903460.html,b'Vouill\xe9: residents are mobilizing for the withdrawal of a Free antenna installed less than 150 meters from homes A 33-meter high antenna from the Free operator has been installed near some homes in the town of Vouill\xe9. Local residents are angry and denounce a lack of information. The mayor considers that he has done what is necessary and that the installation has been carried out properly. ',False
https://france3-regions.francetvinfo.fr/pays-de-la-loire/transports-pays-loire-point-trafic-ter-tgv-1892654.html,"b'Transport in Pays de la Loire: update on TER and TGVA traffic As of November 12, TER traffic will be reduced in Pays de Loire, due to the drop in attendance, linked to confinement. The trains in peak hours are however maintained. TGV traffic remains the same at the start of the week. '",False
https://france3-regions.francetvinfo.fr/bretagne/morbihan/lorient/repas-noel-jour-fete-commerces-bouche-1908672.html,"b'Christmas dinner. ""For December 24, people let go"", a day of celebration for the food shops. This morning of December 24, at the Halles de Merville market, the crowd was great in front of all the stalls. Even if some prices, such as those for fish, have skyrocketed a little, customers seemed determined to treat themselves to a real Christmas meal with the family. Starter, main course, cheese and dessert, you can find everything at Les Halles de Merville in Lorient. Like many of us, this morning again, the people of Lorient needed to stock up for the Christmas meal; who for fish, who for the log or simply bread. Some foods are even better when they are out of date.\r\nFor December 24, people are letting go. David Bouedec, baker in Lorient\r\nIn front of the Bouedec brothers\' bakery, the line of customers stretches out for bread. All kinds of breads, including special breads for starters such as salmon, oysters or foie gras. Others come mainly for the queen pastry of the day, or rather the night of New Year\'s Eve: the Yule log. David, one of the associates of the house knows that it is an important day for his business. But he no longer has to worry about the holiday season because the bakery and pastry shop have received a lot of orders. As a result, the bakers and pastry chefs, in the oven as well as in the laboratory, work overtime to supply customers. In view of the quantities ordered, he guesses that there will be fewer people at the table, but the orders continue for the days to come: customers will rather have two meals than one. ""People are letting go"" he concludes.\r\nPeople want to be together as a family because we had a bad year! Chantal Auffret, fishmonger in Lorient\r\nAt the fishmongers\' stall, it\'s also a party and customers are spoiled for choice. On crushed ice, the best noble fish are enthroned despite the storm that has just passed: sole, monkfish, sea bass and even turbot. For those who can afford it, there is lobster and some langoustines. On a smaller budget, you can afford spiders or even whelks from English waters, like a Brexit tackle.\n\r\nChantal Auffret agrees, with the storm the prices are very expensive. Fishmonger here for 50 years, she knows her subject: she buys all her fish at the auction in the port of Lorient. ""The Saint-Pierre was 30 euros at the auction"" and ""the lobster at 50 or 60 euros"". ""As there was only one ton of langoustines, the stakes went up ...""\n\nBut for her, too, the important thing is elsewhere. After the year which has just passed, people want to enjoy one of the last pleasures they have left, that of enjoying their loved ones and having a good meal, all together around the table. '",False
https://france3-regions.francetvinfo.fr/auvergne-rhone-alpes/covid-19-locations-saisonnieres-noel-chute-60-du-jamais-savoie-mont-blanc-1903498.html,"b'Covid-19: seasonal rentals for Christmas down by 60%, unheard of in Savoie-Mont-Blanc While mountain professionals are still mobilized to try to open the ski lifts, in the resort, mountain professionals real estate are struggling, despite the resumption of visits to real estate. Vacation rentals, especially, are collapsing. '",False
https://france3-regions.francetvinfo.fr/occitanie/herault/montpellier/montpellier-premier-bilan-trois-mois-apres-mise-place-gratuite-transports-week-end-1907458.html,"b'Montpellier: a first assessment three months after the introduction of free weekend transport Since September 5, taking the weekend tram in Montpellier is free for all inhabitants of the city and the metropolis, first stage of the flagship measure of the mayor PS Micha\xebl Delafosse. Three months after the implementation of this measure, we wanted to take stock. Less than three months after the introduction of the weekend pass making access to public transport free for metropolitan residents, city services say they are satisfied with this first step: ""The results are very positive,"" says Julie Fr\xeache, Vice-President of Montpellier Metropolis in charge of transport, since the implementation of this free service, we have reached 54,400 weekend passes. ""These passes were mainly downloaded on the MTicket application."" Especially since it was not won because this measure was taken a month and a half before the start of the second confinement. But since the introduction of this free service, the city services have observed a real rebound in tramway use on weekends: we have gone from -80% (over the period between confinement and until the end of November ) at -57% (over the period between the end of November and until last weekend). Latest proof, on December 5, the first weekend of the reopening of stores. There was a doubling of the number of weekend pass requests that day, which reflects the close link between public transport and shops.Julie Fr\xeache, Vice-President of the Montpellier Metropolis in charge of transportNevertheless, for the Metropolis , the objective is to encourage the inhabitants of Montpellier to give priority to public transport over individual vehicles despite the health crisis. ""Our challenge is to restore confidence in public transport by showing that in this public transport, we have nothing to fear. They represent 1% of clusters in France. Trams are disinfected every day, they are ventilated. . The relationship time between people is extremely low, and the wearing of the mask is highly respected. "" But the pass presents some problems for some: ""It has to be renewed every weekend, I have to apply for the right again, and since there is a 24 hour deadline for them to accept my application. This weekend, for example, I can\'t use it, I have to buy a ticket. Afterwards, I find this measure very good, ""confides a passenger on the tramway. For others this measure leaves no doubt:"" already the ticket is a bit expensive and as I go back and forth in the city center, it makes it easier to take transport. You can leave the car at one place and then come by tram. With children, it\'s more practical, you can go to Palavas without necessarily having to pay anything, explains a regular customer. Total free transport was part of the campaign promises of the mayor of Montpellier and president of Montpellier M\xe9diterran\xe9e M\xe9tropole Micha\xebl Delafosse. Free at weekends is only the first step of this project, the objectives of which are multiple: ""It is a change of model, it is first and foremost a measure for the environment, for the quality of the air, for the health of Montpellier residents. It is also a measure to strengthen the purchasing power of households, single women, single people, young people. But it is also a measure of attractiveness, and it is an economic measure to strengthen the attractiveness of local shops, and also the city center of Montpellier, ""explains Julie Fr\xeache. The next step in this measure is to make transport free during the week for young people under 26, and seniors over 65. '",False
